t,An_0,fn_0,phi_0,On_0,En_0,gamma_0,G_0,In_0,error_0,S_contrib_0,An_1,fn_1,phi_1,On_1,En_1,gamma_1,G_1,In_1,error_1,S_contrib_1,An_2,fn_2,phi_2,On_2,En_2,gamma_2,G_2,In_2,error_2,S_contrib_2,An_3,fn_3,phi_3,On_3,En_3,gamma_3,G_3,In_3,error_3,S_contrib_3,An_4,fn_4,phi_4,On_4,En_4,gamma_4,G_4,In_4,error_4,S_contrib_4,An_5,fn_5,phi_5,On_5,En_5,gamma_5,G_5,In_5,error_5,S_contrib_5,An_6,fn_6,phi_6,On_6,En_6,gamma_6,G_6,In_6,error_6,S_contrib_6,An_7,fn_7,phi_7,On_7,En_7,gamma_7,G_7,In_7,error_7,S_contrib_7,An_8,fn_8,phi_8,On_8,En_8,gamma_8,G_8,In_8,error_8,S_contrib_8,An_9,fn_9,phi_9,On_9,En_9,gamma_9,G_9,In_9,error_9,S_contrib_9
23.3,0.03414654161749247,0.4400073722016328,0.1118964635105127,0.012930346370114363,0.02079833858385585,0.39928040461423003,0.003135288718424743,0.1,0.007867992213741485,4.0540369099543885e-05,0.031120869542437417,0.7820601639149277,0.12054137077207584,0.024151562057966525,0.03945885728705569,0.40658350492007816,0.016191096971912646,0.1,0.015307295229089166,0.00039104028330370216,0.0244034753736492,1.032494867509926,0.09119784622085418,0.024355039422812964,0.04106842154053365,0.40121982396992817,0.006633977506699194,0.1,0.01671338211772069,0.00016157078370571332,0.028523311387595934,1.4900120075586156,0.09119784622085418,0.018323014455224596,0.030166386733640606,0.40572754887551965,0.0047109021688988804,0.1,0.01184337227841601,8.631792853788309e-05,0.03346920247637715,1.965416167500802,0.12054137077207584,-0.017966320681906293,-0.02668839925154954,0.3901863559326369,-0.003472944653370372,0.1,-0.008722078569643247,6.2396037352964e-05,0.02751199964050756,2.5105745122110883,0.1118964635105127,-0.023241609994088083,-0.042830906247962576,0.37477049586650635,-0.02069655804404465,0.1,-0.019589296253874493,0.00048102133027969226,0.03103717506448348,3.0945795485354504,0.043353044899649265,0.023716261368257222,0.032501065009075084,0.41893137380334927,0.0034991445027036517,0.1,0.008784803640817861,8.298662559142024e-05,0.02362677562336472,3.638475169810318,-0.008993423192971004,0.0009007876915210313,0.00895493427369322,0.4131540766080478,0.003209191940648376,0.1,0.008054146582172189,2.8908005998645492e-06,0.031190614957789308,4.093783122918279,-0.008993423192971004,-0.017804831571794782,-0.037229935990996825,0.3922416592381225,-0.007687232151044987,0.1,-0.019425104419202043,0.0001368698737026417,0.033017119128916694,4.740417224790231,0.043353044899649265,0.02172830549778504,0.04365521085208345,0.45097213042321216,0.023168550804077086,0.1,0.021926905354298414,0.0005034133498119401
23.400000000000002,0.03390199931068433,0.44001041085115616,0.11391986840570231,0.012901267604398537,0.020810634768154767,0.39907917580231694,0.0031517156203669477,0.1,0.00790936716375623,4.066112663131694e-05,0.031224381059870705,0.7824152182653394,0.11982432802233764,0.024222200534388855,0.0394206942993291,0.40685004997836194,0.006036581875850785,0.1,0.015198493764940247,0.00014621929673911497,0.024405474747610182,1.0333808667695226,0.08879030617601263,0.02435450386715733,0.04090222476509142,0.4011086596706855,0.006568683516682778,0.1,0.01654772089793409,0.00015997702810918333,0.02846760365803679,1.4915774119193088,0.08879030617601263,0.018301237395182895,0.030114411799131886,0.4055896472120662,0.012738228228267015,0.1,0.011813174403948992,0.00023312533879953467,0.033467316905763336,1.967884837307369,0.11982432802233764,-0.01803864404518584,-0.026926510012727025,0.39001311755539225,-0.0035386367848667566,0.1,-0.008887865967541184,6.383220936741229e-05,0.02720324028225573,2.5143157767165154,0.11391986840570231,-0.02286814880038983,-0.04230830812020977,0.3747036459658333,-0.007693120114383991,0.1,-0.01944015931981994,0.00017592741551500515,0.03103559357793715,3.099721707059911,0.04654224256719427,0.02395530132527212,0.03308824959755159,0.4194503519257252,0.0036372358220776047,0.1,0.009132948272279472,8.713108010894288e-05,0.02359487560851919,3.64514939891925,-0.0061306124499230785,0.0005233059366111679,0.008205188294812002,0.41270873364892197,0.008288209860958552,0.1,0.007681882358200834,4.337269424118833e-06,0.031197167321631056,4.102304943930901,-0.0061306124499230785,-0.01725875063520941,-0.03638776414021354,0.3925492738583065,-0.007571407482975426,0.1,-0.01912901350500413,0.0001306730337062314,0.03313819448856497,4.75083280528171,0.04654224256719427,0.021096314137490718,0.042805329596416725,0.45126838989379586,0.008599143757312482,0.1,0.021709015458926006,0.00018141023801770636
23.5,0.033659218413635665,0.4400133542093738,0.1158308481444878,0.01286839504011087,0.020816996389730974,0.3988849485462042,0.003167292024517271,0.1,0.007948601349620103,4.075796497888077e-05,0.03112202308940376,0.7827502882968245,0.11896605694047442,0.02413010676830797,0.039397776915860314,0.40668047357193055,0.016760518519134664,0.1,0.015267670147552342,0.00040443310135892244,0.024407267473369198,1.0342174661215255,0.0862694473073773,0.02435344331516769,0.040752561014288334,0.40102146136550704,0.006510105657494778,0.1,0.016399117699120645,0.00015854348910555155,0.02852742019286166,1.4930565783193335,0.0862694473073773,0.018358334120390365,0.03006411082975929,0.4057096166009343,0.004656456870965591,0.1,0.011705776709368926,8.548479105437376e-05,0.03346544999191234,1.970219984249025,0.11896605694047442,-0.018101757811618668,-0.02715251161796539,0.38984838490036405,-0.003603167846098598,0.1,-0.009050753806346724,6.52236717046885e-05,0.027111966906960695,2.5178566794994715,0.1158308481444878,-0.022684062752328392,-0.04177754378409187,0.3747435139997267,-0.02093947925155657,0.1,-0.019093481031763476,0.00047499246134338763,0.03103395379139838,3.1045893168454297,0.0496899314571741,0.024180627761730102,0.03365539239222546,0.4199677390806574,0.003772776074382336,0.1,0.009474764630495357,9.122809388300063e-05,0.023627977684911865,3.651469152698825,-0.003272764777464722,0.00016383720618816142,0.007469340365874488,0.4123566077957871,0.002911905953683698,0.1,0.007305503159686327,4.770785361342109e-07,0.03120405406663856,4.1103771769265585,-0.003272764777464722,-0.016730872099975782,-0.03554145357896907,0.3928853225170424,-0.007446793262179475,0.1,-0.018810581478993286,0.0001245913456244862,0.03302398604939011,4.76070213607822,0.0496899314571741,0.0203333672022979,0.04193818026422105,0.4510332381096635,0.023694348679671698,0.1,0.021604813061923155,0.00048178589232304703
23.6,0.033418186509196646,0.4400161285149601,0.11762751682058256,0.012831758480109522,0.020817403068247815,0.3986798067244099,0.0031819980981916724,0.1,0.007985644588138293,4.083063108016336e-05,0.03123139672663779,0.7830656648349915,0.11796772369125426,0.02419915231757227,0.03936225049938651,0.4069697183001964,0.006022615114963234,0.1,0.015163098181814244,0.00014574218051710832,0.024408878852648183,1.0350052548880808,0.0836389749837133,0.024351869594686174,0.040617692041253636,0.400940526988338,0.0064575562688146005,0.1,0.016265822446567463,0.00015725356815852136,0.028468825742206775,1.4944499445830948,0.0836389749837133,0.018343716804376735,0.030028078207462523,0.4055706190730779,0.01306730081243504,0.1,0.011684361403085788,0.0002397028655009104,0.03346360521304326,1.9724189566382835,0.11796772369125426,-0.018155712948247592,-0.027366124870088753,0.38968173280790697,-0.003666407690262946,0.1,-0.00921041192184116,6.656624557566152e-05,0.026803918077052444,2.5211912906353104,0.11762751682058256,-0.02232532982029095,-0.04127007075900942,0.3746833588366171,-0.007499301144247752,0.1,-0.018944740938718466,0.00016742437146701638,0.031032263681441637,3.1091757129276587,0.05279359626005263,0.024392435965057836,0.03420227872485085,0.42046505182622507,0.0039056052454175456,0.1,0.009809842759793012,9.526722585364147e-05,0.02359689403983421,3.657425967395455,-0.00042187950399251786,-0.00017906339303855066,0.006748915189248284,0.41189573330543855,0.007752836743285892,0.1,0.006927978582286835,-1.3882492529267187e-06,0.031211228579675565,4.11798738845815,-0.00042187950399251786,-0.01622305118069454,-0.03469436332684824,0.39324180682630444,-0.007313967625647045,0.1,-0.0184713121461537,0.00011865487112481495,0.03315203016251985,4.770009627248554,0.05279359626005263,0.019742039479857993,0.04103430105113075,0.4512458938317058,0.008435477057736207,0.1,0.021292261571272755,0.00016653352110526453
23.700000000000003,0.0331788912295715,0.44001882592633385,0.11930810133891759,0.012791394433746155,0.020811841283504755,0.39848436600126697,0.0031958140672011153,0.1,0.0080204468497586,4.087891827048401e-05,0.031122982430410295,0.7833604166966839,0.11683066058917616,0.02409644388315297,0.03934144829443106,0.40679698187846525,0.017346021266595648,0.1,0.015245004411278087,0.00041797742804650003,0.024410330826174064,1.0357418528931723,0.0809027369655974,0.02434978614102566,0.0404960553375485,0.4008833229772287,0.006410419782119373,0.1,0.016146269196522837,0.00015609235076880705,0.02853138235610958,1.4957536305817691,0.0809027369655974,0.018411663303525574,0.029993283765664427,0.4057055865897294,0.004607323980089445,0.1,0.011581620462138852,8.482849785166623e-05,0.033461787865777026,1.9744786874325668,0.11683066058917616,-0.018200406074330648,-0.02756710673810634,0.3895259120227458,-0.0037283016972876263,0.1,-0.009366700663775693,6.785660485825098e-05,0.026717510200034513,2.52431647777845,0.11930810133891759,-0.022158169212761196,-0.04075530204803155,0.37473124655336715,-0.021141932028856433,0.1,-0.018597132835270355,0.00046846650738009644,0.031030531648622288,3.113474506831937,0.055850761259576664,0.02459085511801625,0.03472874699151212,0.4209629535544392,0.0040356106589778595,0.1,0.010137891873495869,9.923911702764664e-05,0.02362834020734735,3.6630106756847174,0.002420057509265418,-0.0005048294920364893,0.006045051213329818,0.41152582585472997,0.002611645277285872,0.1,0.006549880705366308,-1.318435558711723e-06,0.031218641333981587,4.125124655614404,0.002420057509265418,-0.015737149615682924,-0.0338498166751998,0.3936268047556895,-0.007173492577881888,0.1,-0.018112667059516873,0.00011289032596511826,0.03303371772096124,4.778741217312484,0.055850761259576664,0.019030032353350435,0.04012513293385869,0.45091554509699355,0.02398172972910131,0.1,0.021095100580508258,0.0004563730926341039
23.8,0.032941320274138076,0.44002127664041335,0.1208709431654727,0.0127473377095529,0.020800304774534407,0.3982752288887916,0.0032087237113162135,0.1,0.008052967064981507,4.09026847647977e-05,0.031238342701044076,0.78363482479402,0.11555636435585266,0.024163990412805227,0.0393061080852821,0.4071065585672049,0.006014336219772585,0.1,0.015142117672476873,0.00014533036275397198,0.024411642404293783,1.0364279586850376,0.0780647178581645,0.024347196893274685,0.040386245201411604,0.4008272419728179,0.006368141851538741,0.1,0.01603904830813692,0.00015504640350371654,0.028469917550704184,1.4969683136753216,0.0780647178581645,0.018403944853693288,0.02997296251160842,0.40556568842583235,0.013401630020881485,0.1,0.011569017657915133,0.0002466428598539033,0.03346000113400838,1.9763968719623137,0.11555636435585266,-0.018235897054155098,-0.027755221767122404,0.3893671936194789,-0.0037887336426172453,0.1,-0.009519324712967306,6.909095667238213e-05,0.02641052335337921,2.527226786469334,0.1208709431654727,-0.021815160004652626,-0.04026496362185316,0.37467697472166983,-0.007305544951755971,0.1,-0.018449803617200534,0.00015937163204373875,0.031028765670134698,3.117479712505291,0.05885899232472483,0.024776103583392058,0.03523467265045594,0.4214369616926482,0.004162659048372488,0.1,0.010458569067063883,0.00010313447176482098,0.0235984771559651,3.6682157029406626,0.005251075292443463,-0.0008113236347220966,0.005358864680185332,0.4110537810574131,0.007152419770892066,0.1,0.006170188314907428,-5.802927205578336e-06,0.03122624500976553,4.131777777798257,0.005251075292443463,-0.015274809535747207,-0.033011105815497314,0.39402959975354174,-0.007026004556203109,0.1,-0.017736296279750107,0.00010732088139329458,0.03316710117687809,4.786882866586824,0.05885899232472483,0.01849228850324291,0.039191678875244926,0.451046261267468,0.008202561950426113,0.1,0.020699390372002014,0.00015168414205300257
23.900000000000002,0.03270546137608474,0.4400236808185443,0.12231449996404936,0.012699633444264058,0.020782793538486624,0.3980783372579249,0.003220709191002493,0.1,0.008083160094222566,4.09018261563039e-05,0.031123802657609684,0.7838880577016069,0.11414649418125103,0.024050729610001167,0.039285230925545776,0.40692805236352286,0.01794400481390574,0.1,0.015234501315544609,0.0004315664078998063,0.024412830162764514,1.0370613067164671,0.0751290333834154,0.024344098722909085,0.040286997138602294,0.40079498866171526,0.006330226270944878,0.1,0.01594289841569321,0.00015410365327823476,0.02853521706459154,1.4980902872244202,0.0751290333834154,0.018482536385617015,0.029953424537775154,0.4057158854817427,0.0045634990643538,0.1,0.011470888152158139,8.43450375026483e-05,0.0334582500116643,1.9781707667547161,0.11414649418125103,-0.018262095193246477,-0.027930267733772458,0.3892214299156903,-0.0038476601230250785,0.1,-0.00966817254052598,7.026633543794243e-05,0.02632851435968331,2.5299196526855003,0.12231449996404936,-0.021665265233234907,-0.03976816014842064,0.3747314461305378,-0.02130695434334253,0.1,-0.018102894915185734,0.0004616208171609424,0.031026974026512062,3.1211857429929886,0.06181589886392409,0.024948334359653896,0.035719978945203186,0.42191393224431945,0.004286662027043515,0.1,0.01077164458554929,0.00010694507753751334,0.023627874060231063,3.673032968167155,0.008069219172614814,-0.0011013844693500226,0.004691706048068764,0.4106696567769571,0.002310713382248413,0.1,0.0057930905174187865,-2.544983832327664e-06,0.031233990684975815,4.137937171585241,0.008069219172614814,-0.014837666681711655,-0.03218145941683148,0.39446058962005354,-0.006872118425144564,0.1,-0.017343792735119826,0.00010196620258954427,0.033045671444421915,4.7944221847168516,0.06181589886392409,0.01784477206729534,0.03826456326754514,0.450626976833135,0.02403389632542097,0.1,0.0204197912002498,0.0004288794018161443
24.0,0.03247130235076348,0.44002576047361847,0.12363734711836999,0.01264832079136707,0.020759314875919886,0.3978651850717964,0.0032317579369982607,0.1,0.008110994084552816,4.087631110720065e-05,0.03124525074142835,0.7841203775463995,0.11260286959127626,0.024116862107452064,0.039248115883889385,0.4072560810214347,0.006010049279261616,0.1,0.015131253776437321,0.00014494352972694406,0.024413908526669397,1.0376426998554364,0.07209992448025333,0.024340489976117752,0.04019717259810875,0.40075928135709316,0.006296225653414516,0.1,0.015856682621991,0.00015325321740431146,0.028470886101265903,1.4991204685952468,0.07209992448025333,0.018481383372689952,0.029948556471190473,0.4055753211704347,0.01374287144557138,0.1,0.011467173098500521,0.00025398727582719844,0.0334565373881279,1.9797984293519688,0.11260286959127626,-0.018279067925279207,-0.028092047962662493,0.3890718157417783,-0.003904977360789143,0.1,-0.009812980037383286,7.137934642454227e-05,0.026022913733842603,2.532390136829092,0.12363734711836999,-0.021338733279875788,-0.039296784048315984,0.3746821324632906,-0.0071129119295243156,0.1,-0.017958050768440197,0.00015178053050736602,0.03102516444476779,3.1245873488621014,0.06471913573995036,0.025107776711521434,0.03618462155007487,0.42236352217104417,0.004407513866981729,0.1,0.011076844838553434,0.00011066287402511162,0.02359962184469346,3.677455863420913,0.01087255215970969,-0.0013700154366245042,0.004044331436121054,0.4101910760585238,0.006493492724352973,0.1,0.0054143468727455586,-8.896185269972479e-06,0.031241832490971514,4.143592987567282,0.01087255215970969,-0.014427140995378273,-0.03136404794424928,0.3949063333224123,-0.006712511807068302,0.1,-0.01693690694887101,9.684235427371578e-05,0.03318267767025112,4.801346839474336,0.06471913573995036,0.017371938571291826,0.037325391061279016,0.45067759051474493,0.00790937143190076,0.1,0.01995345248998719,0.0001374011146525105
24.1,0.03223883103112983,0.44002783331715317,0.1248381791380026,0.012593453150275746,0.02072988169237109,0.3976666136540888,0.0032418539454634548,0.1,0.008136428542095344,4.08261357822306e-05,0.03112452698848238,0.7843310615915707,0.11092746812440887,0.023993143180913997,0.0392254125844862,0.40706965460740074,0.0185512004795941,0.1,0.0152322694035722,0.0004451016092847417,0.024414890138922573,1.038169998901072,0.06898175124063727,0.024336363076013803,0.04011574661643373,0.4007477327187953,0.006265739529947796,0.1,0.01577938354041993,0.00015248531214054163,0.02853894282662038,1.500055343073988,0.06898175124063727,0.01857036747301742,0.029943988653772662,0.4057410144373303,0.004524999992596918,0.1,0.011373621180755241,8.403091267792588e-05,0.03345486793174787,1.9812774628262244,0.11092746812440887,-0.018286737363243846,-0.02824039635670642,0.38893706358187474,-0.003960651236436937,0.1,-0.009953658993462573,7.242738894812927e-05,0.025944871702630965,2.5346362718165785,0.1248381791380026,-0.021206296700402895,-0.03881971268816829,0.37474165525347086,-0.02143801733501335,0.1,-0.017613415987765398,0.0004546209562746737,0.031023344838525313,3.1276797940858763,0.06756640514396531,0.025254595802051506,0.036628597666991544,0.4228185578039713,0.0045251506767156734,0.1,0.011374001864940038,0.00011428085128383418,0.02362660827400159,3.6814774722302293,0.01365915631176366,-0.001622686260302945,0.003418229794863104,0.4097966410954641,0.002011408978066942,0.1,0.005040916055166049,-3.2638857125592137e-06,0.03124972415781695,4.148737085626707,0.01365915631176366,-0.014044634236233963,-0.03056195456287656,0.3953794938215852,-0.006547836362695993,0.1,-0.016517320326642597,9.19619667527778e-05,0.033059155113273786,4.807646253601963,0.06756640514396531,0.016800331930776024,0.036403631615986136,0.4501759369924291,0.02386046280946428,0.1,0.019603299685210112,0.00040086369522093654
24.200000000000003,0.03200803534865693,0.4400295060327251,0.12591581094672205,0.012535073472025527,0.020694514242848596,0.39744947349216564,0.003250988272415288,0.1,0.008159440770823069,4.075137685141898e-05,0.03125214189625705,0.784520348506884,0.1091224228203427,0.02405793943236903,0.039184961892709466,0.40741464242670633,0.006008379573548914,0.1,0.015127022460340436,0.00014454923186712305,0.02441578604578733,1.0386441090916374,0.0657789866904645,0.024331712613329344,0.0400417955004894,0.4007287001301153,0.006238406344875667,0.1,0.015710082887160054,0.00015179111034868508,0.02847173748227783,1.5008960702617362,0.0657789866904645,0.01857537712318898,0.029954275245529616,0.4056000244380949,0.01409273534095612,0.1,0.011378898122340636,0.00026177787365555316,0.03345324423809155,1.9826063013805195,0.1091224228203427,-0.018285177757048188,-0.02837515082640863,0.38879756483388134,-0.004014589024837434,0.1,-0.010089973069360443,7.340747394064722e-05,0.025640952130747168,2.5366536695119493,0.12591581094672205,-0.02089675188844023,-0.03836892022547665,0.3746962724946479,-0.0069224582919319546,0.1,-0.017472168337036423,0.0001446568933845778,0.031021522468232098,3.1304586192629307,0.07035545842717736,0.02538902027957328,0.037051931501064325,0.42324310752809285,0.004639494105823736,0.1,0.011662911221491046,0.00011779220993971954,0.0236003370194773,3.68509222452259,0.016427134078497975,-0.0018523328979095006,0.0028138561784597773,0.4093163069321046,0.005783405568921239,0.1,0.004666189076369278,-1.0712792397265823e-05,0.03125762310453989,4.153361072046881,0.016427134078497975,-0.013691340467836753,-0.02977818092601156,0.3958639314066375,-0.006378794538252292,0.1,-0.01608684045817481,8.733424779758966e-05,0.03319805162056465,4.813309941866364,0.07035545842717736,0.016402110158046566,0.035481562160787086,0.4501489659445858,0.007565642255672346,0.1,0.01907945200274052,0.00012409249769390973
24.3,0.0317789032364672,0.44003121836130477,0.12686917905203715,0.01247324296801509,0.020653237706337466,0.397249001075735,0.0032591466748759113,0.1,0.008179994738322375,4.065212834412573e-05,0.031125189446422948,0.7846876285557628,0.10719001952378845,0.023923890330821797,0.03915904030359583,0.4072185259493944,0.019164636138947637,0.1,0.015235149972774031,0.00045849265321828736,0.024416605975917938,1.0390630250511368,0.06249621042399919,0.024326528288669182,0.039974487051277145,0.40073429957153633,0.006213902418858202,0.1,0.015647958762607963,0.0001511626729753839,0.028542577636962427,1.5016393412236568,0.06249621042399919,0.018674456800904172,0.029964343739508632,0.4057814980162973,0.0044918547504983666,0.1,0.01128988693860446,8.388294749411793e-05,0.033451670635082774,1.9837829131623768,0.10719001952378845,-0.01827432410732474,-0.028496177504858167,0.3886746128767513,-0.004066764288822636,0.1,-0.010221853397533426,7.431736868203885e-05,0.02556648210208553,2.538440982428934,0.12686917905203715,-0.020781814119252173,-0.03791312265847861,0.37475923949098,-0.02153897399607792,0.1,-0.01713130853922644,0.0004476189539058975,0.03101970467612826,3.132919979675458,0.07308409788865543,0.025511216160421193,0.03745468183219285,0.42367561676804744,0.004750504250183004,0.1,0.01194346567177166,0.00012119114079741821,0.023624588926001576,3.688294433916173,0.019174609622263857,-0.002066234285292552,0.002232763097732042,0.40891568333561196,0.0017159800962720363,0.1,0.0042989973830245935,-3.5456169077968954e-06,0.031265487368463844,4.157458341345287,0.019174609622263857,-0.013368425111589546,-0.02901562172110639,0.3963745045561939,-0.00620605941762933,0.1,-0.015647196609516845,8.296524056265274e-05,0.033073479462796554,4.818329264940329,0.07308409788865543,0.015915711131982424,0.034587267368280314,0.4495722094425577,0.02347685521810174,0.1,0.01867155623629789,0.0003736508459386815
24.400000000000002,0.031551422742914094,0.44003245928962725,0.12769734259472953,0.012408007946042974,0.02060608464792856,0.39702793260323993,0.003266323751676843,0.1,0.008198076701885588,4.052857106515516e-05,0.03125902914698459,0.7848331163023823,0.1051326940068358,0.023987422880917958,0.039114021728763215,0.40757928168595786,0.006008212412907543,0.1,0.015126598847845257,0.0001441215319067937,0.024417358459892853,1.0394277552472282,0.05913810210085395,0.024320802458235157,0.03991307062325611,0.4007289050520072,0.006191935080478146,0.1,0.015592268165020951,0.00015059282992652538,0.02847247708298337,1.5022865616050896,0.05913810210085395,0.018685160780843132,0.029989436475944067,0.405640299626928,0.014452959106255466,0.1,0.011304275695100934,0.00027005586465933426,0.0334501494258045,1.9848061225182094,0.1051326940068358,-0.018254257302232214,-0.028603345394937495,0.3885460978110853,-0.004117094015142083,0.1,-0.01034908809270528,7.515449348988392e-05,0.025264507208459394,2.53999440711614,0.12769734259472953,-0.020489524769063894,-0.03748430791712575,0.3747166741718596,-0.006735219614562221,0.1,-0.016994783148061857,0.0001380014491176576,0.03101789808287992,3.135060253965195,0.07575017851786159,0.025621400984158636,0.037836928423729724,0.4240749464136482,0.004858129073848972,0.1,0.012215527439571088,0.00012447207303388375,0.02360064288257333,3.691079631449768,0.02189973011540444,-0.0022560733250714406,0.001675170080598503,0.4084384028370271,0.005030168127891806,0.1,0.003931243405669944,-1.134842813396125e-05,0.03127327908500024,4.161022044297593,0.02189973011540444,-0.013076856691402294,-0.028277070732050942,0.39689242976972205,-0.006030343257025394,0.1,-0.015200214040648648,7.885793457208523e-05,0.033212584751204026,4.822695703756096,0.07575017851786159,0.01560017613581701,0.033703702692607036,0.44947136892834516,0.00718156377400187,0.1,0.018103526556790026,0.00011203365980503192
24.5,0.03132558190310131,0.4400337904400477,0.12839948427736791,0.012339436910070846,0.02055309186880546,0.39681913356681514,0.003272506966986478,0.1,0.008213654958734615,4.038089325689694e-05,0.03112581685905388,0.7849563150716902,0.10295302891347695,0.023843206555147396,0.03908378457801942,0.40736504277989216,0.01978160286607528,0.1,0.015240578022872025,0.00047165684312772864,0.02441805104502913,1.039736431622595,0.055709434814719835,0.024314523545035757,0.039856869398672945,0.40074278538568797,0.006172242240788833,0.1,0.015542345853637188,0.00015007512928932434,0.028546139052056368,1.5028346376453672,0.055709434814719835,0.018793998190476682,0.03001375184269008,0.4058315614396306,0.004464091482634063,0.1,0.011219753652213397,8.389812724674694e-05,0.03344868459088316,1.985674276648494,0.10295302891347695,-0.018224925307844406,-0.02869654968694492,0.38843188009393126,-0.004165558138699039,0.1,-0.010471624379100514,7.591698594327335e-05,0.025228184056733993,2.541313232167037,0.12839948427736791,-0.020420247509004955,-0.03705108223304772,0.37482482229973946,-0.021577409587840508,0.1,-0.016630834724042764,0.00044061604438687976,0.031016109304838613,3.136876519702359,0.07835160969051053,0.025719731093495596,0.038198778260593626,0.4244776727131401,0.004962351463505277,0.1,0.01247904716709803,0.00012763034523277005,0.023621877402478172,3.6934434129862,0.024600667013109357,-0.002430114828394734,0.0011426204085420934,0.4080311721244303,0.0014265856773342965,0.1,0.0035727352369368274,-3.4667670084656193e-06,0.03128096179897427,4.1640471869940106,0.024600667013109357,-0.012817566097136501,-0.02756519907151474,0.39743165795638824,-0.005852326419546759,0.1,-0.01474763297437824,7.501258070455879e-05,0.033088002426484596,4.826402661957861,0.07835160969051053,0.01520623010673025,0.03285744092212153,0.4488197003888526,0.02290360271292678,0.1,0.017651210815391276,0.0003482774531258958
24.6,0.031101368883562457,0.440034584967964,0.1289749111708821,0.012267579177775444,0.02049430357397438,0.39656094231763517,0.0032776943328377273,0.1,0.008226724396198936,4.020937474863268e-05,0.03126591935820214,0.7850574182254799,0.10065375053011186,0.02390554485987402,0.03903323694084033,0.4077027791815041,0.0060086438107135424,0.1,0.015127692080966308,0.00014363990416401697,0.02441869037081622,1.0399901691462585,0.05221506834319818,0.02430768296499955,0.039805272368392444,0.4007167820321467,0.006154586516683705,0.1,0.015497589403392895,0.0001496037378282084,0.02847310976351801,1.5032852260351817,0.05221506834319818,0.018809866952147185,0.0300532455656402,0.4056566080046045,0.014825279856989126,0.1,0.011243378613493015,0.0002788615416383131,0.03344727814255283,1.9863865206122617,0.10065375053011186,-0.018186414577105257,-0.028775687633059654,0.38829517291976606,-0.004212082632648806,0.1,-0.010589273055954397,7.660268099037615e-05,0.025116349508050802,2.5423941980636244,0.1289749111708821,-0.020297100480811233,-0.036649970056699954,0.3750460027535103,-0.006483270330698328,0.1,-0.01635286957588872,0.00013159158934644623,0.031014344198147657,3.138366056455422,0.08088635681640752,0.02580640236229624,0.03854035292546185,0.42481386957990613,0.005063144372367466,0.1,0.012733950563165612,0.0001306615408917107,0.02360056970848883,3.695382482462119,0.027275617300870064,-0.002579579998642331,0.000635165788453616,0.4075371127891614,0.0042422939505003185,0.1,0.003214745787095947,-1.094333662307198e-05,0.03128850333949483,4.166528551776455,0.027275617300870064,-0.012591300971954923,-0.026882561358879953,0.39796032382090796,-0.005672717074660759,0.1,-0.01429126038692503,7.14268880158013e-05,0.03322574559859335,4.82944369642879,0.08088635681640752,0.014979848329632285,0.03203206486117833,0.448606426430506,0.006767500213723698,0.1,0.017052216531546045,0.00010137612677233506
24.700000000000003,0.03087877182437316,0.44003552230791293,0.1294230553984004,0.012192509977679391,0.020429767527541012,0.3963225852236577,0.003281874983236552,0.1,0.008237257549861621,4.001429347860804e-05,0.03112643036631728,0.7851360385755364,0.09823772538606279,0.023751360215619265,0.03899783040508391,0.40744514659498665,0.020399624163152195,0.1,0.015246470189464643,0.0004845188217622785,0.024419282336572718,1.040187237059505,0.04865994228825064,0.02430026909474603,0.039757728235290134,0.40071600053292405,0.006138755220488466,0.1,0.015457459140544104,0.00014917340376464672,0.028549644199344495,1.5036354534624137,0.04865994228825064,0.018928087498257917,0.030091357481933596,0.40583601150520476,0.004441730411869809,0.1,0.011163269983675679,8.407346187954491e-05,0.03344593369685951,1.9869413184355824,0.09823772538606279,-0.018138681347021967,-0.028840680748329323,0.3881775469813167,-0.004256654558299986,0.1,-0.010701999401307356,7.721010063735198e-05,0.02523814603401083,2.5432370017363524,0.1294230553984004,-0.020369925862014228,-0.03626904390882522,0.3754957912838616,-0.021267019971989064,0.1,-0.01589911804681099,0.00043320762013539314,0.031012608542912302,3.1395269523721243,0.08335244293795502,0.02588154737992901,0.0388617935351352,0.4251619572386189,0.005160513423997401,0.1,0.012980246155206189,0.0001335620726879484,0.023618548196523943,3.696893812651306,0.029922804715661423,-0.002712933080774671,0.0001542731658279252,0.4071123741996981,0.0011452613255674977,0.1,0.002867206246602596,-3.107017336263915e-06,0.031295873510491554,4.168462865594778,0.029922804715661423,-0.01239876823290174,-0.026231577720254265,0.3985102744748312,-0.005492188065343658,0.1,-0.013832809487352524,6.809636691370502e-05,0.033102163055939084,4.831814378156116,0.08335244293795502,0.014683660773630773,0.031252597834795,0.4478618967363956,0.0221655668530145,0.1,0.016568937061164225,0.00032547166452489955
