t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,phi,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau,std_S
30.6,0.0018448905497902208,0.9987274793182481,-0.0003128378245138604,0.02924285068274827,8,0.0001389624999999839,0.036901495464003536,0.029044098411028736,2.13359944688358,9.08630051287837e-08,0.9933071490584562,0.2841221946670869,0.012472644374835834,7.924547567543468,-0.0027781716165650727,0,12.10669208231956,0.8397369122292708,1.0,0.8543385889214411,1.5,0.30000000000000004,5.0,stable,1.618,0.011426755316874036,0.006567520235537337,0.4000000000000003,0.4059868819137117,resonance,0.1,0.4,spiral_log,4.714285714285714,0.4601109966815922,0.39984726048947794,1.5,2.7815078833821616,0.00014324889715802447
30.700000000000003,0.0018382172022332758,0.9987380523433242,-0.0003119776938721289,0.02924197892926466,8,0.00014123750000001324,0.03652147238953715,0.02904328119405859,2.1270277164052884,9.28860869972526e-08,0.9933071490580719,0.2715451160800331,0.012531973882103841,7.924547567543468,-0.003800230744663846,0,12.206668423755994,0.8397333966972736,1.0,0.8543388997633219,1.5,0.30000000000000004,5.0,stable,1.618,0.011346704559296577,0.006483056864337025,0.4000000000000003,0.4060003687354306,resonance,0.1,0.4,spiral_log,4.714285714285714,0.4282635829354312,0.3998307195606827,1.5,2.781508349644983,0.000146226348811804
30.8,0.001829097472962748,0.9987477263908267,-0.0003109570491990398,0.02924117068698729,8,0.00013685409999997233,0.036101134349207364,0.029042519872862115,2.120534675791315,9.407395443423317e-08,0.9933071490578462,0.2579684188953602,0.012583668650267912,7.924547567543468,-0.004203380403297874,0,12.308309711554568,0.8397299345212963,1.0,0.8543390590649712,1.5,0.30000000000000004,5.1000000000000005,stable,1.618,0.011260992704016651,0.006396658313398915,0.4000000000000003,0.406011016182324,resonance,0.1,0.4,spiral_log,4.714285714285714,0.41025785782252394,0.3998114303735997,1.5,2.7815085885974566,0.00014851252992401315
30.900000000000002,0.001817634027931744,0.9987563850477853,-0.00030977983985906125,0.029240434204907646,8,0.00013965830000000067,0.03564181349046458,0.029041821976834786,2.1141258003912866,9.43347464870456e-08,0.9933071490577967,0.2438882076500667,0.012627388676655495,7.924547567543468,-0.004593208587427844,0,12.38034421117187,0.8397265070916899,1.0,0.8543390973811695,1.5,0.30000000000000004,5.1000000000000005,stable,1.618,0.011169872748722928,0.006308630004745091,0.4000000000000003,0.4060188235248939,resonance,0.1,0.4,spiral_log,4.714285714285714,0.37938305058360616,0.39978950703347865,1.5,2.7815086460717544,0.00015009921465465497
31.0,0.0018039587791918825,0.9987639159080898,-0.0003084507363946855,0.029239776660232236,8,0.00013783749999998207,0.035144892388093735,0.029041194089872,2.1078064043866775,9.367525810058678e-08,0.9933071490579221,0.2288973166434582,0.012662844609401609,7.80667817151969,-0.004969211023708453,0,12.453226839659315,0.8397230988609888,1.0,0.8543390559697724,1.5,0.30000000000000004,5.2,stable,1.618,0.011073621808618392,0.006219276726940645,0.4000000000000003,0.4060237815510176,resonance,0.1,0.4,spiral_log,4.714285714285714,0.35974567702997595,0.39976498732318166,1.5,2.7815085839546585,0.00015099359250871699
31.1,0.0017882297360588169,0.9987702112106481,-0.00030697509873387624,0.029239204037730056,8,0.00013786249999996335,0.03461171316698111,0.02904064174081843,2.1015816401570726,9.301808302862784e-08,0.993307149058047,0.21346347860064205,0.012689798822365771,7.80667817151969,-0.0053317922111262295,0,12.470208508821482,0.8397196949717067,1.0,0.8543389914804653,1.5,0.30000000000000004,5.2,stable,1.618,0.01097253860217555,0.006128900327964065,0.4000000000000003,0.4060258708180157,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3311201697045297,0.3997379609869448,1.5,2.781508487220698,0.00015121579285718337
31.200000000000003,0.0017700719706289134,0.9987751684582888,-0.00030535894008829983,0.029267339267619024,6,0.00013599170000002658,0.044563116636718914,0.029069498563308604,2.0954566335103255,9.236322127116876e-08,0.9933071490581713,0.197068091520274,0.012692598668057272,7.80667817151969,0.09951403469737802,0,12.48723655485763,0.8397162846240048,1.0,0.8543389959789374,1.5,0.30000000000000004,5.300000000000001,stable,1.618,0.01086694081502258,0.0060555769759440495,0.4000000000000003,0.406021232431271,resonance,0.1,0.4,spiral_log,4.714285714285714,0.30966577876388146,0.39970838379055473,1.5,2.7815084939684063,0.00015079344283537065
31.3,0.001752833711757454,0.9987786910140211,-0.00030350141666500325,0.029217893227222905,8,0.00013553749999997144,0.05539689741589889,0.02902145702888779,2.0894359229319823,9.229658312103092e-08,0.9933071490581838,0.18165657486697814,0.012737166641295585,7.80667817151969,0.10833780779179979,0,12.57551356162042,0.8397128654115951,1.0,0.8543391275074893,1.5,0.30000000000000004,5.300000000000001,stable,1.618,0.010760039088228068,0.005969827919994458,0.4000000000000003,0.40600697653301426,resonance,0.1,0.4,spiral_log,4.714285714285714,0.30651673594493534,0.39967634891647935,1.5,2.781508691261234,0.00014982974208178651
31.400000000000002,0.0017296096244977378,0.998780688671364,-0.0003005105358090293,0.029265719871523245,8,0.0001375915999999755,0.05301209862353812,0.029067930682332814,2.083524418243143,9.463758038096448e-08,0.9933071490577393,0.16331138587283764,0.012703121060614806,7.80667817151969,-0.023847987923607747,0,12.66504758190806,0.8397094165498362,1.0,0.8543395385838073,1.5,0.30000000000000004,5.4,stable,1.618,0.010649953336860366,0.005872552559776497,0.4000000000000003,0.40599034181868027,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3086468033052386,0.39964169575564273,1.5,2.781509307875711,0.00014825993980486227
31.5,0.0017097540312181298,0.9987810781955682,-0.0002995794410107756,0.029217549102539334,8,0.0001408333000000095,0.05324377131864365,0.02902103286218501,2.077726402500158,9.216337896384903e-08,0.9933071490582093,0.14694050475351542,0.012728697856690636,7.691092440807439,0.002316726951055309,0,12.740962508717628,0.8397059448284976,1.0,0.8543402470682102,1.5,0.30000000000000004,5.4,stable,1.618,0.010535137007346169,0.005786934031785566,0.4000000000000003,0.4059969135009974,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3093221779261026,0.3996044943197498,1.5,2.7815103706023154,0.00014631758598700052
31.6,0.0016838898159705375,0.9987797838326772,-0.00029639062966384835,0.029256893385125653,8,0.00013655830000001146,0.04991485979950717,0.02905938955670695,2.0720462666144455,9.223341571181218e-08,0.9933071490581958,0.1279205909494392,0.012675323005640518,7.691092440807439,-0.03328911519136481,0,12.81779299917568,0.8397024320942836,1.0,0.8543414653224842,1.5,0.30000000000000004,5.5,stable,1.618,0.010417949232954455,0.005691605245991667,0.4000000000000003,0.40597443494592883,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3073801441129435,0.39956453789417046,1.5,2.7815121979837265,0.00014394767893054032
31.700000000000003,0.001663066567141208,0.9987767377835274,-0.00029548303617454614,0.029272646478972375,9,0.00013855830000002455,0.0578990063088001,0.029067103211609557,2.0664885460759335,9.15155171457351e-08,0.9933071490583324,0.1112681476717666,0.012661724379820544,7.691092440807439,0.07984146509292932,0,12.927929960764416,0.8396988919039491,1.0,0.8543431244998015,1.5,0.30000000000000004,5.6000000000000005,stable,1.618,0.010297056038460461,0.0056214459796524036,0.4000000000000003,0.4059654342932756,resonance,0.1,0.4,spiral_log,4.714285714285714,0.30431860843439207,0.3995218267834302,1.5,2.7815146867497025,0.00014139270250520768
31.8,0.0016362874523433901,0.9987718806399442,-0.0002927475411484113,0.02925810594843077,9,0.0001459166999999706,0.059820682255373965,0.02906054194201187,2.0610567394130053,9.147901899164138e-08,0.9933071490583392,0.09259893782257556,0.012616959478914771,7.691092440807439,0.019216759465738656,0,13.039976031361475,0.839695307788496,1.0,0.8543454787822358,1.5,0.30000000000000004,5.6000000000000005,stable,1.618,0.010176900394122177,0.005512217216747796,0.4000000000000003,0.40592699504966834,resonance,0.1,0.4,spiral_log,4.714285714285714,0.25517257791529274,0.3994763058707362,1.5,2.7815182181733538,0.00013864425231318076
31.900000000000002,0.00161461377571962,0.9987651617805666,-0.00029082037071967854,0.029272397059469712,9,0.00014232910000000487,0.05711857176801631,0.029066818392783477,2.0557553233179533,9.01017605719671e-08,0.9933071490586007,0.07650358890183104,0.012588646742362866,7.691092440807439,-0.02702110487357655,0,13.119686165764826,0.8396916940051845,1.0,0.8543483685273335,1.5,0.30000000000000004,5.7,stable,1.618,0.01005108710037975,0.005441541730341386,0.4000000000000003,0.4059294973045454,resonance,0.1,0.4,spiral_log,4.714285714285714,0.23148417280711533,0.39942779904358966,1.5,2.7815225527910004,0.00013593771557774293
32.0,0.001587335264666161,0.9987565397239274,-0.00028791891113460084,0.02925925454693653,9,0.00014507500000000563,0.058725853569682,0.02906168698416824,2.0505873668901984,9.072772013913269e-08,0.993307149058482,0.05945487454653094,0.012523672769524503,7.5785827789865445,0.016072818016656873,0,13.200376790163848,0.839688036240485,1.0,0.8543520590459895,1.5,0.30000000000000004,5.7,stable,1.618,0.009926419842311011,0.005337172281933793,0.4000000000000003,0.40588564794229054,resonance,0.1,0.4,spiral_log,4.714285714285714,0.21428146595381536,0.3993761854427237,1.5,2.781528088568984,0.0001333192645304752
32.1,0.0015655942887191643,0.9987459824366207,-0.000285836616234562,0.029272212530135264,9,0.00013802080000000494,0.05541897923303089,0.02906660421941092,2.0455570660080515,8.828031716995963e-08,0.9933071490589467,0.04561396683533643,0.012481243097832854,7.5785827789865445,-0.03306874336651104,0,13.315561287024503,0.8396843507814225,1.0,0.8543563206370097,1.5,0.30000000000000004,5.800000000000001,stable,1.618,0.009797332333296797,0.005266706445278402,0.4000000000000003,0.40587825238184533,resonance,0.1,0.4,spiral_log,4.714285714285714,0.17610157848667685,0.3993212400622264,1.5,2.7815344809555147,0.000131008192824846
32.2,0.0015387519634070498,0.998733467594607,-0.00028283357764290434,0.02926065520213158,9,0.00014608339999999664,0.057458914903218174,0.029063057254443088,2.040667232258163,8.815077048088187e-08,0.9933071490589714,0.03280192919187889,0.012397144177495809,7.5785827789865445,0.020399356701872803,0,13.432773643777415,0.8396806213770309,1.0,0.8543613600362753,1.5,0.30000000000000004,5.9,stable,1.618,0.009669752202813166,0.0051679119900591135,0.4000000000000003,0.4058288650410078,resonance,0.1,0.4,spiral_log,4.714285714285714,0.17335896244346724,0.3992627579663877,1.5,2.781542040054413,0.0001290942414407758
32.300000000000004,0.0015177082747816672,0.9987189827959333,-0.00028063658742489515,0.029272063163083572,9,0.0001378917000000257,0.05353191320578354,0.029066434561229936,2.03592172216569,8.606406352574137e-08,0.9933071490593678,0.024301651562687706,0.012341616399100235,7.5785827789865445,-0.0392700169743463,0,13.515991424497125,0.8396768606432959,1.0,0.8543669759560687,1.5,0.30000000000000004,5.9,stable,1.618,0.009538945142523417,0.005098433545739066,0.4000000000000003,0.40581140021140494,resonance,0.1,0.4,spiral_log,4.714285714285714,0.1782366867652967,0.39920038767118887,1.5,2.781550463934103,0.00012775773423076445
32.4,0.001492102497909424,0.9987025257233955,-0.00027757195318580346,0.02926224656994905,9,0.00013689580000000312,0.05602293199840003,0.029064598708037303,2.031323095689265,8.56109466620773e-08,0.9933071490594538,0.019677143115456958,0.012239809561680397,7.5785827789865445,0.02491018792616484,0,13.600246722734118,0.8396730509383152,1.0,0.8543732429808137,1.5,0.30000000000000004,6.0,stable,1.618,0.009409977175971654,0.005005737694450861,0.4000000000000003,0.4057562576221825,resonance,0.1,0.4,spiral_log,4.714285714285714,0.19357717199999797,0.3991337586081634,1.5,2.7815598644712205,0.00012710374044695464
32.5,0.001472408281672147,0.99868410425591,-0.0002753017134138805,0.02927190852447857,9,0.00014204170000002846,0.052056211449781786,0.029066274971955075,2.0268748815805235,8.5761131909378e-08,0.9933071490594254,0.020566574912661572,0.012172374905197406,7.468490968817799,-0.03966720548618241,0,13.720214807899866,0.8396692022446957,1.0,0.854379922350156,1.5,0.30000000000000004,6.1000000000000005,stable,1.618,0.009278907817336637,0.004937956020484934,0.4000000000000003,0.4057286387854032,resonance,0.1,0.4,spiral_log,4.714285714285714,0.20281996935766783,0.39906229631985124,1.5,2.781569883525234,0.00012724085810868283
32.6,0.0014486790341519328,0.9986637365276348,-0.00027221529483121665,0.029263960484574383,9,0.0001410749999999794,0.05449008238612311,0.029066251007073784,2.02257939502856,8.10402802066744e-08,0.9933071490603221,0.0268938166821078,0.012054548199069353,7.468490968817799,0.024338709363413216,0,13.842318211161816,0.8396652940485476,1.0,0.854387052046757,1.5,0.30000000000000004,6.2,stable,1.618,0.009149978319717438,0.004851700262486214,0.4000000000000003,0.40566758776902745,resonance,0.1,0.4,spiral_log,4.714285714285714,0.21154818663969532,0.398985673773475,1.5,2.7815805780701357,0.00012825056494672487
32.7,0.0014308536853872443,0.9986414509341353,-0.00026991402775825165,0.029271706139099598,9,0.00014087080000000363,0.050574771890164544,0.029066088585533813,2.0184398504021326,8.470514480013229e-08,0.9933071490596258,0.036467047246099525,0.011976534401651959,7.468490968817799,-0.03915310495958564,0,13.928514139149545,0.839661331947355,1.0,0.8543943564958332,1.5,0.30000000000000004,6.2,stable,1.618,0.009019985590215964,0.00478624752169632,0.4000000000000003,0.4056298777858583,resonance,0.1,0.4,spiral_log,4.714285714285714,0.21168842200264215,0.3989031303874873,1.5,2.78159153474375,0.0001301411929258039
32.800000000000004,0.0014094682122901439,0.9986172860851704,-0.0002668449368015005,0.02926572691572262,9,0.0001407417000000244,0.05302311714136008,0.029067951901332094,2.0144583244189347,7.95242234370007e-08,0.9933071490606099,0.04989275674483867,0.011844583160367645,7.468490968817799,0.024483452511955342,0,14.015790275330938,0.8396572933643893,1.0,0.8544018389834048,1.5,0.30000000000000004,6.300000000000001,stable,1.618,0.008892401880204832,0.004706608041956312,0.4000000000000003,0.40556288266912627,resonance,0.1,0.4,spiral_log,4.714285714285714,0.21209593901222384,0.39881413071212896,1.5,2.781602758475107,0.00013294337766616896
32.9,0.001393888524136848,0.9985912907039567,-0.0002645548472206627,0.029271415402165192,9,0.000144437499999972,0.049101255694672274,0.029065839590644037,2.010637731605917,8.345062529118433e-08,0.9933071490598642,0.06363152084382004,0.011757419221101701,7.468490968817799,-0.039218614466878035,0,14.14003876938514,0.8396531768135916,1.0,0.854409210022884,1.5,0.30000000000000004,6.4,stable,1.618,0.008764690873372885,0.004644033436008993,0.4000000000000003,0.40551534882025286,resonance,0.1,0.4,spiral_log,4.714285714285714,0.20035470596463253,0.39871772547701845,1.5,2.781613815034326,0.00013656286802821656
33.0,0.0013751421947412427,0.9985635234730381,-0.0002615410274995693,0.029267478346947925,9,0.00014163749999998032,0.05142474858376119,0.029069641131750666,2.0069799160242208,7.851569619787381e-08,0.9933071490608014,0.07976097717770403,0.01161338234625255,7.3613627746277075,0.02323492889088917,0,14.26650986601547,0.8396489493131012,1.0,0.8544164503146168,1.5,0.30000000000000004,6.4,stable,1.618,0.008639626395981847,0.0045710423619203175,0.4000000000000003,0.40544253777024775,resonance,0.1,0.4,spiral_log,4.714285714285714,0.19317982818342497,0.39861318683999475,1.5,2.7816246754719254,0.00014098245253776797
33.1,0.0013620422949610037,0.9985340528271838,-0.00025930356346154506,0.029271000838108466,9,0.00013705420000000856,0.04747977152221499,0.02906549615041526,2.0034875074533187,8.200217764438651e-08,0.9933071490601394,0.09424916373209008,0.011518564766681382,7.3613627746277075,-0.03944977061546201,0,14.354874997484993,0.8396446017923962,1.0,0.8544232552141434,1.5,0.30000000000000004,6.5,stable,1.618,0.00851525841054237,0.00451180967797401,0.4000000000000003,0.40538569783055856,resonance,0.1,0.4,spiral_log,4.714285714285714,0.1854731753395034,0.3984992192677437,1.5,2.7816348828212147,0.00014603205257618512
33.2,0.001346070266276036,0.9985029566940157,-0.00025638138654466235,0.02926915342571896,9,0.00014358750000003083,0.049680261808853377,0.02907126369225831,2.0001621227013135,7.751360491207938e-08,0.9933071490609918,0.11028645702384435,0.011364563660376907,7.3613627746277075,0.02200490286638386,0,14.444341598378877,0.8396400942966823,1.0,0.8544297121372095,1.5,0.30000000000000004,6.6000000000000005,stable,1.618,0.008393743375384328,0.0044453792441922005,0.4000000000000003,0.4053073976605006,resonance,0.1,0.4,spiral_log,4.714285714285714,0.15823383775103325,0.39837473060609707,1.5,2.7816445682058144,0.00015167187794655902
33.300000000000004,0.0013355498728398227,0.9984703221833475,-0.00025423656791534927,0.029270434515303503,9,0.00014003339999999476,0.04571924590670793,0.02906503259736528,1.9970061219102972,8.062472039099435e-08,0.993307149060401,0.12381338371868349,0.011263624882038595,7.3613627746277075,-0.03961015902145447,0,14.572077266422209,0.8396354096779968,1.0,0.8544353656616741,1.5,0.30000000000000004,6.7,stable,1.618,0.008273631399556195,0.004389867793807518,0.4000000000000003,0.4052420480974804,resonance,0.1,0.4,spiral_log,4.714285714285714,0.1676123375966815,0.39823810412557553,1.5,2.7816530484925113,0.00015769081985898232
33.4,0.001322346706032512,0.9984362452265034,-0.0002514404857522797,0.02927069970595908,9,0.00013831250000002627,0.04779795038385198,0.029072772292266336,1.994020899680693,7.657896667750789e-08,0.9933071490611695,0.1386456905055081,0.011101807159438544,7.3613627746277075,0.02078704477144047,0,14.702092301652131,0.8396305002052459,1.0,0.8544404046477944,1.5,0.30000000000000004,6.7,stable,1.618,0.008156548868638631,0.004329816038974493,0.4000000000000003,0.4051588027293918,resonance,0.1,0.4,spiral_log,4.714285714285714,0.1226137003771027,0.39808760304180474,1.5,2.781660606971691,0.00016405278607852812
33.5,0.0013143858793353584,0.9984008301671522,-0.0002494263088336668,0.029269697534636305,5,0.00014444999999998486,0.0438285604332296,0.02906443082856434,1.9912085611764525,7.93167652736773e-08,0.9933071490606494,0.1507761408578742,0.010996286760180649,7.256780830941843,-0.03969389950622376,0,14.791510244758964,0.8396253406332842,1.0,0.854444385329036,1.5,0.30000000000000004,6.800000000000001,stable,1.618,0.008041458216880843,0.004278324897488596,0.4000000000000003,0.4050860224590586,resonance,0.1,0.4,spiral_log,4.714285714285714,0.13652543353312896,0.3979209070282031,1.5,2.781666577993554,0.00017052976333648868
33.6,0.001303830160891326,0.9983641893054682,-0.0002467885531077269,0.029272075410687007,5,0.00013960840000000198,0.04578621081505488,0.029074128956507118,1.9885702835039525,7.56499974810672e-08,0.9933071490613459,0.16426282933921563,0.01082877634661673,7.256780830941843,0.01957650381825278,0,14.882022521230551,0.8396198760396828,1.0,0.8544475779782723,1.5,0.30000000000000004,6.9,stable,1.618,0.00792954536360641,0.004224401670998848,0.4000000000000003,0.40499859096889085,resonance,0.1,0.4,spiral_log,4.714285714285714,0.2835774949477231,0.39773544311915926,1.5,2.7816713669674087,0.00017710607619919459
33.7,0.0012983085183546357,0.9983264423976895,-0.00024494047538287816,0.029268780610914525,5,0.00013861250000002379,0.04181690095326167,0.029063680913103303,1.9861079306669907,7.8193733316279e-08,0.9933071490608628,0.17540042070065792,0.010720195446197999,7.256780830941843,-0.039693098617932104,0,14.969767067274526,0.8396140746446251,1.0,0.854449564102173,1.5,0.30000000000000004,6.9,stable,1.618,0.007820099017613383,0.004177156922996755,0.4000000000000003,0.40491971642698993,resonance,0.1,0.4,spiral_log,4.714285714285714,0.27617445349941194,0.397527631265451,1.5,2.7816743461532596,0.00018354567159665927
33.800000000000004,0.0012901897160546541,0.9982877161133972,-0.00024249079570711618,0.029273250238939418,5,0.00013823330000000132,0.043653924058562485,0.029075305783412008,1.983822466656428,7.409921847958266e-08,0.9933071490616403,0.18784132628907263,0.010549050142389544,7.256780830941843,0.018370231053008168,0,15.058552435367863,0.8396078768903601,1.0,0.8544506226651386,1.5,0.30000000000000004,7.0,stable,1.618,0.00771395310599292,0.004129069166776796,0.4000000000000003,0.40482904865631364,resonance,0.1,0.4,spiral_log,4.714285714285714,0.2888701822502189,0.39729395746354906,1.5,2.7816759339977075,0.00018986572134501502
33.9,0.0012869080453513733,0.9982481434530774,-0.0002408413011186346,0.02926768384803085,5,0.00014185419999996897,0.0398108292148976,0.029062780994640665,1.9817155269785616,7.725188239852999e-08,0.9933071490610416,0.1980678173853666,0.010438889372318993,7.256780830941843,-0.03843094843664886,0,15.1048086479564,0.8396012483138441,1.0,0.8544503794218111,1.5,0.30000000000000004,7.1000000000000005,stable,1.618,0.007610641186578115,0.0040862336777052035,0.4000000000000003,0.4047456199371629,resonance,0.1,0.4,spiral_log,4.714285714285714,0.26970904776310123,0.3970290223527628,1.5,2.781675569132717,0.00019582609252401058
34.0,0.0012809532130547167,0.9982078631287674,-0.00023860673555695965,0.029274205319084416,5,0.00014302919999997776,0.041410855867467074,0.02907628495098094,1.979787866519939,7.256449952874561e-08,0.9933071490619318,0.20975922572815253,0.010266066478935802,7.154916303913592,0.01600026652569475,0,15.151349911835062,0.8395941298223084,1.0,0.854449138707849,1.5,0.30000000000000004,7.1000000000000005,stable,1.618,0.007510729676973006,0.004043669143533573,0.4000000000000003,0.4046528108262101,resonance,0.1,0.4,spiral_log,4.714285714285714,0.29305428180974125,0.39672731009423645,1.5,2.7816737080617733,0.0002014710060282268
34.1,0.001279655567676734,0.9981670189107921,-0.0002371849776234718,0.029266415866031136,5,0.0001390541000000134,0.03771764984224261,0.029061736621589878,1.978040903555031,7.629340981508146e-08,0.9933071490612236,0.21934586799399614,0.010155747774946138,7.154916303913592,-0.03693206025224466,0,15.243981345442286,0.8395864906700042,1.0,0.8544465807802615,1.5,0.30000000000000004,7.2,stable,1.618,0.007413922376699439,0.0040053542312791885,0.4000000000000003,0.4045664935353801,resonance,0.1,0.4,spiral_log,4.714285714285714,0.28785001080751454,0.3963806057933314,1.5,2.781669871170392,0.00020656176855291715
34.2,0.0012755540327367089,0.9981257589438022,-0.0002351896506405826,0.029274932465117136,5,0.00014074589999997223,0.039067981120026345,0.029077058106245474,1.9764751874529956,7.08803434241406e-08,0.9933071490622518,0.23062839674368618,0.009983077924344783,7.154916303913592,0.013503312777837367,0,15.337752395611778,0.8395782796166318,1.0,0.8544430236869186,1.5,0.30000000000000004,7.300000000000001,stable,1.618,0.007320596453650467,0.003968002986369005,0.4000000000000003,0.4044727209161419,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3135176935027726,0.39597980879071804,1.5,2.7816645355303775,0.0002111770594555446
34.300000000000004,0.0012759486978284778,0.998084235035516,-0.00023402116819926563,0.029264992469159198,5,0.00014437909999998055,0.03554320317217873,0.02906055966507024,1.9750919289491269,7.497653933540749e-08,0.9933071490614738,0.23980086150478097,0.009873950292865977,7.154916303913592,-0.03524777947847613,0,15.471678376572486,0.8395694776308567,1.0,0.8544382037098225,1.5,0.30000000000000004,7.300000000000001,stable,1.618,0.007230559691479926,0.0039342812733591985,0.4000000000000003,0.4043852129028605,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3353794950822468,0.39551189546181387,1.5,2.7816573055647336,0.00021507284669797542
34.4,0.001273373452335563,0.9980426019217197,-0.00023228611253577533,0.029275432922124933,5,0.00013879590000001051,0.03663765090982593,0.029077625300008975,1.9738914749823249,6.921596132799164e-08,0.9933071490625679,0.2507567987808005,0.009703119256648452,7.154916303913592,0.010944477376471987,0,15.607963785730687,0.8395600492560106,1.0,0.8544324404809556,1.5,0.30000000000000004,7.4,stable,1.618,0.007144070432361453,0.003901854525415256,0.4000000000000003,0.40429166649950926,resonance,0.1,0.4,spiral_log,4.714285714285714,0.3525784013965618,0.3949613428663617,1.5,2.7816486607214332,0.00021836687976500767
34.5,0.0012751515885076228,0.9980010165112423,-0.00023139261101690363,0.029263435050283632,5,0.00013692500000002107,0.03328165309672112,0.029059266991513476,1.972874836749439,7.118269873582416e-08,0.9933071490621943,0.2596066524424696,0.009596448547141855,7.055691630810155,-0.03355997813104812,0,15.696932490936174,0.839549994513403,1.0,0.8544255231995008,1.5,0.30000000000000004,7.4,stable,1.618,0.007060983451337498,0.003872773215557317,0.4000000000000003,0.404204601460867,resonance,0.1,0.4,spiral_log,4.714285714285714,0.39087064437615315,0.39430628164233117,1.5,2.7816382847992513,0.00022081198944799496
34.6,0.00127377669411479,0.9979596371147442,-0.0002299356110228778,0.029275715793427425,5,0.00013996249999999045,0.03413355758533487,0.029077993634127313,1.972042161259625,6.714789821146347e-08,0.9933071490629607,0.270341677357077,0.00942898648317389,7.055691630810155,0.008519044886137542,0,15.7869212918972,0.8395392999654275,1.0,0.8544177620820118,1.5,0.30000000000000004,7.5,stable,1.618,0.006981499812480922,0.003845019145156797,0.4000000000000003,0.40411241237599843,resonance,0.1,0.4,spiral_log,4.714285714285714,0.4009716962515101,0.3935189692488369,1.5,2.781626643123018,0.00022256906303270228
34.7,0.001276627942252789,0.9979186226612585,-0.00022933480095669266,0.029261768913100793,5,0.0001391833000000009,0.03094789417543698,0.0290578790462646,1.97139426640931,6.837769932936774e-08,0.9933071490627272,0.2789275648315462,0.00932594907015798,7.055691630810155,-0.03185663409897892,0,15.918233243057907,0.8395279867637421,1.0,0.854408992796104,1.5,0.30000000000000004,7.5,stable,1.618,0.006905473928919198,0.0038206129864794976,0.4000000000000003,0.4040272726259981,resonance,0.1,0.4,spiral_log,4.714285714285714,0.43795020812663216,0.39256015448391524,1.5,2.781613489194156,0.00022338637710942483
34.800000000000004,0.0012761417877849976,0.9978781319065239,-0.00022817025560483404,0.029275796328889485,5,0.0001384250000000087,0.031570500812958854,0.029078175777632997,1.9709311011011281,6.511120067096279e-08,0.9933071490633476,0.28950051494672696,0.009163226445805004,7.055691630810155,0.006226066375218733,0,16.051747961053472,0.839516062081873,1.0,0.8543995074439795,1.5,0.30000000000000004,7.6000000000000005,stable,1.618,0.006833101717239665,0.003797329403880339,0.4000000000000003,0.4039374521997418,resonance,0.1,0.4,spiral_log,4.714285714285714,0.4421728533461866,0.3913771027322727,1.5,2.7815992611659697,0.00022347146673862048
34.9,0.001279766580753226,0.997838322637197,-0.00022787573955683097,0.029260021664875964,1,0.00013935830000000315,0.028557860235229653,0.029056418481325248,1.970653294374949,6.628617450870733e-08,0.9933071490631243,0.2978381331057319,0.009064906595272046,7.055691630810155,-0.030126405777292017,0,16.134799312996634,0.8395035683674767,1.0,0.8543891797140009,1.5,0.30000000000000004,7.6000000000000005,stable,1.618,0.006764199443063534,0.00377763265704869,0.4000000000000003,0.40385550066407266,resonance,0.1,0.4,spiral_log,4.714285714285714,0.46882318962981395,0.3898935577872356,1.5,2.781583769571001,0.00022256753388832237
35.0,0.0012798812552807651,0.9977993508750791,-0.0002270145437955247,0.029275694226945946,5,0.00013691250000000821,0.02896400155881956,0.02907818848508521,1.9705605980853438,6.421867938016223e-08,0.9933071490635171,0.3082440840277103,0.008929918871966452,6.959005633157253,0.004061413235899071,0,16.218714545972595,0.8394905313057509,1.0,0.854378277781693,1.5,0.30000000000000004,7.7,stable,1.618,0.00669900046266766,0.0037586763997862274,0.4000000000000003,0.40376889546020733,resonance,0.1,0.4,spiral_log,4.714285714285714,0.4701185364214383,0.3880009621745805,1.5,2.781567416672539,0.00022093069889780903
35.1,0.0012839999731440112,0.9977613700855087,-0.00022703574312192649,0.029258221795382677,1,0.00014164999999999317,0.027070450597349034,0.029054908929622546,1.9706534550654038,6.45793743960457e-08,0.9933071490634486,0.31660958595735617,0.008905774052369652,6.959005633157253,-0.018935509614705255,0,16.345399144113383,0.8394770089541923,1.0,0.854366704123368,1.5,0.30000000000000004,7.7,stable,1.618,0.006637254257886303,0.0037437332218922524,0.4000000000000003,0.4036911329719974,resonance,0.1,0.4,spiral_log,4.714285714285714,0.4879754404763265,0.385536182976503,1.5,2.781550056185052,0.00021831887792532622
