t,delta_fn_0,fn_t_0,S_i_0,f0n_0,An_0,delta_fn_1,fn_t_1,S_i_1,f0n_1,An_1,delta_fn_2,fn_t_2,S_i_2,f0n_2,An_2,delta_fn_3,fn_t_3,S_i_3,f0n_3,An_3,delta_fn_4,fn_t_4,S_i_4,f0n_4,An_4,delta_fn_5,fn_t_5,S_i_5,f0n_5,An_5,delta_fn_6,fn_t_6,S_i_6,f0n_6,An_6,delta_fn_7,fn_t_7,S_i_7,f0n_7,An_7,delta_fn_8,fn_t_8,S_i_8,f0n_8,An_8,delta_fn_9,fn_t_9,S_i_9,f0n_9,An_9
7.5,0.0003839988230144079,0.4405333695324964,0.0007679976460288158,0.4,0.671846,0.0024589978489972268,0.7798674442626932,0.0035128540699960386,0.7,0.475858,-0.0008269283401324939,1.025062892789981,-0.0014257385174698172,0.7,0.583804,-0.006467130342235443,1.4762334103126633,-0.011150224727992144,1.1,0.440647,-0.008309040551151593,1.9428321709238314,-0.012401553061420288,1.3,0.434422,0.004098096678943023,2.4771645707592165,0.008719354636048986,1.4,0.670596,0.003998456385342871,3.0485943848617705,0.0076893392025824455,1.7,0.370922,-0.005779767471500674,3.5775422674149446,-0.008626518614180111,1.9,0.46028,0.003436771027378461,4.015685857998195,0.005369954730278845,1.8,0.359828,0.0,4.644658572496265,0.0,2.3,0.388752
7.6000000000000005,0.0001659120613227219,0.44041149387728684,0.0003318241226454438,0.4,0.671846,0.0024404963327356675,0.7791158131301565,0.003486423332479525,0.7,0.475858,-0.0006850386839603892,1.023552919529485,-0.0011811011792420504,0.7,0.583804,-0.006369348474847595,1.4736558307624628,-0.010981635301461371,1.1,0.440647,-0.008401225987042307,1.9389106654549357,-0.012539143264242249,1.3,0.434422,0.004002386104541617,2.47117205958491,0.008515715116045994,1.4,0.670596,0.004111806708742532,3.040497840672953,0.007907320593735638,1.7,0.370922,-0.005799913984005237,3.5673120326509724,-0.008656588035828711,1.9,0.46028,0.0035079038253460594,4.002798884698941,0.005481099727103218,1.8,0.359828,0.0,4.629062990813307,0.0,2.3,0.388752
7.7,0.00014400972018112487,0.44033047616017945,0.00028801944036224974,0.4,0.671846,0.0024553281195711725,0.7784060559590377,0.0035076115993873894,0.7,0.475858,-0.0007552440533634085,1.0220531010402845,-0.0013021449195920838,0.7,0.583804,-0.0063004670374889075,1.471076102836394,-0.010862874202567083,1.1,0.440647,-0.00825588418912552,1.9349824921055467,-0.01232221520765003,1.3,0.434422,0.0039251249309044355,2.465190170208199,0.008351329640222203,1.4,0.670596,0.0040911413991860076,3.032381003786491,0.007867579613819245,1.7,0.370922,-0.005828007002340279,3.5570164681404215,-0.008698517913940714,1.9,0.46028,0.0035000070867587975,3.989801145707594,0.005468761073060621,1.8,0.359828,0.0,4.613320091077477,0.0,2.3,0.388752
7.800000000000001,-5.1654295920176754e-05,0.44024630759772476,-0.00010330859184035351,0.4,0.671846,0.0024383581066466805,0.7777074762994801,0.0034833687237809724,0.7,0.475858,-0.0006115971556596223,1.020555930998265,-0.0010544778545855558,0.7,0.583804,-0.0062043573462589536,1.4685015300422184,-0.010697167838377507,1.1,0.440647,-0.008361379459409691,1.9310197391696662,-0.012479670834939838,1.3,0.434422,0.003829822955284416,2.4591650343573215,0.008148559479328545,1.4,0.670596,0.004210287117459376,3.024214869916223,0.008096705995114183,1.7,0.370922,-0.0058393966982082214,3.546618843825104,-0.00871551746001227,1.9,0.46028,0.0035460808232010005,3.9766656851525344,0.005540751286251563,1.8,0.359828,0.0,4.597403357072931,0.0,2.3,0.388752
7.9,-6.720343673895148e-05,0.4401942099997119,-0.00013440687347790296,0.4,0.671846,0.002454888042562078,0.7770338557567725,0.003506982917945826,0.7,0.475858,-0.0006853627860775512,1.019053260764833,-0.001181659975995778,0.7,0.583804,-0.0061367104634378385,1.4659032293821999,-0.010580535281789377,1.1,0.440647,-0.008207944597529776,1.9270292666574405,-0.01225066357840265,1.3,0.434422,0.0037519758731428135,2.4531147275968133,0.007982927389665561,1.4,0.670596,0.004185930251527434,3.0159858198677796,0.008049865868321989,1.7,0.370922,-0.005859656480649656,3.536118959683252,-0.008745755941268142,1.9,0.46028,0.0035307933181147806,3.9633837028639807,0.0055168645595543445,1.8,0.359828,0.0,4.581303714293989,0.0,2.3,0.388752
8.0,-0.00023982166051810493,0.4401350894124621,-0.00047964332103620985,0.4,0.671846,0.002439006242087055,0.776361345641938,0.0034842946315529356,0.7,0.475858,-0.0005400049855782712,1.017544574526076,-0.0009310430785832262,0.7,0.583804,-0.006041462249040772,1.4632973897052959,-0.010416314222484091,1.1,0.440647,-0.00832536744627044,1.9229897226012964,-0.01242592156159767,1.3,0.434422,0.00365620456872773,2.446995410509481,0.007779158656867511,1.4,0.670596,0.004310666551256528,3.0076790441101218,0.008289743367801014,1.7,0.370922,-0.005862202214678357,3.5254950690115705,-0.008749555544296055,1.9,0.46028,0.003549993339786299,3.949942414834209,0.005546864593416092,1.8,0.359828,0.0,4.565010516540744,0.0,2.3,0.388752
8.1,-0.00024982087723270704,0.44010163939314584,-0.0004996417544654141,0.4,0.671846,0.002456701272090941,0.775702641149923,0.0035095732458442015,0.7,0.475858,-0.000616555022903838,1.0160208174149896,-0.0010630259015583414,0.7,0.583804,-0.005974351636560262,1.4606554895879158,-0.010300606269931487,1.1,0.440647,-0.008165163769597908,1.9189122445450868,-0.012186811596414788,1.3,0.434422,0.003577069179918739,2.4408331634423366,0.007610785489188808,1.4,0.670596,0.004283436708910225,2.99928915958919,0.008237378286365817,1.7,0.370922,-0.005874400511380918,3.5147546212340783,-0.008767761957284952,1.9,0.46028,0.0035277446182865446,3.936344568846423,0.005512100966072726,1.8,0.359828,0.0,4.548527517786395,0.0,2.3,0.388752
8.200000000000001,-0.00039865214102757654,0.4400595171437231,-0.0007973042820551531,0.4,0.671846,0.0024415842209693835,0.7750398602349972,0.003487977458527691,0.7,0.475858,-0.0004697107436506767,1.0144874021924994,-0.0008098461097425461,0.7,0.583804,-0.005879540099395227,1.4580007401760553,-0.010137138102405565,1.1,0.440647,-0.00829276296134978,1.914780132738805,-0.012377258151268328,1.3,0.434422,0.0034804267047919783,2.4345910632911227,0.00740516320168506,1.4,0.670596,0.004412922700694011,2.990811304855486,0.008486389809026945,1.7,0.370922,-0.005867754950726356,3.503886552477612,-0.008757843210039338,1.9,0.46028,0.003518731989785013,3.9225862984583943,0.0054980187340390825,1.8,0.359828,0.0,4.531854063479474,0.0,2.3,0.388752
8.3,-0.00040317198911518247,0.44003819729504473,-0.0008063439782303649,0.4,0.671846,0.002460045415120929,0.7743834421055611,0.003514350593029899,0.7,0.475858,-0.0005485322309771838,1.0129332878018398,-0.0009457452258227307,0.7,0.583804,-0.005812598596102291,1.4553035887551156,-0.010021721717417744,1.1,0.440647,-0.008126348796985433,1.9106068502778992,-0.012128878801470795,1.3,0.434422,0.003399694020758813,2.4282998215890257,0.0072333915335293895,1.4,0.670596,0.0043828398873230435,2.9822445059077363,0.008428538244852006,1.7,0.370922,-0.005871455261437052,3.4929020807282107,-0.008763366061846346,1.9,0.46028,0.003489555046830007,3.9086778100141784,0.005452429760671886,1.8,0.359828,0.0,4.51500211668872,0.0,2.3,0.388752
8.4,-0.0005275776470431738,0.4400079538112371,-0.0010551552940863476,0.4,0.671846,0.0024454580217935454,0.7737208693250984,0.003493511459705065,0.7,0.475858,-0.0004005188594727141,1.011369076823151,-0.0006905497577115761,0.7,0.583804,-0.005718047120670537,1.4525929813997727,-0.009858701932190583,1.1,0.440647,-0.008262356533904275,1.906379091746365,-0.012331875423737725,1.3,0.434422,0.003302080269737531,2.4219274544553713,0.007025702701569216,1.4,0.670596,0.004515993962265465,2.973591114876622,0.008684603773587431,1.7,0.370922,-0.005855146131713176,3.4817980546118084,-0.008739024077183844,1.9,0.46028,0.003451505089246859,3.8946207655765526,0.005392976701948217,1.8,0.359828,0.0,4.4979772145759815,0.0,2.3,0.388752
8.5,-0.0005262914852850967,0.4399946428827981,-0.0010525829705701935,0.4,0.671846,0.0024643835519390688,0.7730596251840633,0.003520547931341527,0.7,0.475858,-0.00048127189910053547,1.009781114240367,-0.0008297791363802336,0.7,0.583804,-0.005651120871288089,1.4498375328840531,-0.00974331184704843,1.1,0.440647,-0.008089887610718811,1.902111426237704,-0.012074459120475837,1.3,0.434422,0.003219691261328744,2.4155071158198003,0.006850406938997328,1.4,0.670596,0.004482635552892473,2.9648520986636115,0.008620452986331678,1.7,0.370922,-0.00584983305319816,3.4705869398102673,-0.008731094109250985,1.9,0.46028,0.0034152756743005344,3.880430158086234,0.005336368241094585,1.8,0.359828,0.0,4.480796510427526,0.0,2.3,0.388752
8.6,-0.0006259154557333177,0.4399730089979695,-0.0012518309114666355,0.4,0.671846,0.0024501538025465323,0.7723921058821587,0.003500219717923618,0.7,0.475858,-0.00033244734970772023,1.0081846397954206,-0.0005731850857029659,0.7,0.583804,-0.005556811777715393,1.4470709931921926,-0.009580709961578265,1.1,0.440647,-0.00823269514946175,1.8977930807208874,-0.01228760470068918,1.3,0.434422,0.003121198586805897,2.4090104859317445,0.006640848057033823,1.4,0.670596,0.004618354471674407,2.9560352461504675,0.008881450907066166,1.7,0.370922,-0.005823368631288682,3.4592717025170607,-0.008691594972072659,1.9,0.46028,0.003347948666107273,3.866111000017889,0.005231169790792614,1.8,0.359828,0.0,4.463469279264927,0.0,2.3,0.388752
8.700000000000001,-0.0006183359109798712,0.4399651092920797,-0.0012366718219597424,0.4,0.671846,0.0024693112989959535,0.7717224683858546,0.0035275875699942194,0.7,0.475858,-0.0004149052640351714,1.0065630678913464,-0.0007153539035089163,0.7,0.583804,-0.005489884362897507,1.4442597353098254,-0.009465317867064667,1.1,0.440647,-0.008054145109942904,1.8934389987238924,-0.012021112104392394,1.3,0.434422,0.0030372551904330803,2.40247175380951,0.006462245086027831,1.4,0.670596,0.004581073354243498,2.947141878049632,0.008809756450468265,1.7,0.370922,-0.005808549174166282,3.447864413545157,-0.00866947637935266,1.9,0.46028,0.0033045640828113843,3.851681293717239,0.005163381379392788,1.8,0.359828,0.0,4.446015861792026,0.0,2.3,0.388752
8.8,-0.0006932415635674031,0.4399499722522845,-0.0013864831271348061,0.4,0.671846,0.0024553116200133696,0.771047639407036,0.0035075880285905282,0.7,0.475858,-0.0002656367077594333,1.004935820249469,-0.0004579943237231609,0.7,0.583804,-0.005395901360429555,1.4414415967799485,-0.009303278207637164,1.1,0.440647,-0.008202368818997403,1.8890403141833236,-0.012242341520891646,1.3,0.434422,0.002938099870319244,2.395865418434022,0.00625127631982818,1.4,0.670596,0.0047183412942597034,2.9381840474453287,0.009073733258191738,1.7,0.370922,-0.005771504357895751,3.4363729813422297,-0.008614185608799627,1.9,0.46028,0.003208374856677041,3.8371480155445927,0.0050130857135578764,1.8,0.359828,0.0,4.428447693790454,0.0,2.3,0.388752
8.9,-0.0006788804384662145,0.4399458496827693,-0.001357760876932429,0.4,0.671846,0.0024745184971045964,0.7703683198584168,0.0035350264244351382,0.7,0.475858,-0.0003496463465415054,1.0032832854624876,-0.0006028385285198369,0.7,0.583804,-0.0053290450659392455,1.4385805645969767,-0.00918800873437801,1.1,0.440647,-0.008017655195530595,1.8846119420801024,-0.011966649545568052,1.3,0.434422,0.002852809681061517,2.389225815558276,0.006069807832045781,1.4,0.670596,0.004676396001844379,2.9291624161409606,0.008993069234316113,1.7,0.370922,-0.005746780736639803,3.4248080113120096,-0.008577284681551944,1.9,0.46028,0.0031578750186906914,3.822530962870194,0.004934179716704205,1.8,0.359828,0.0,4.4107869450401385,0.0,2.3,0.388752
9.0,-0.0007296373695610341,0.43993580850714964,-0.0014592747391220682,0.4,0.671846,0.0024606525954593552,0.769685598542881,0.003515217993513365,0.7,0.475858,-0.00020029227498130045,1.0016286531135534,-0.00034533150858844907,0.7,0.583804,-0.005235536059097811,1.435717971409798,-0.00902678630878933,1.1,0.440647,-0.008170142760618336,1.8801464354179913,-0.012194242926296023,1.3,0.434422,0.0027532883907838202,2.3825296772113482,0.005858060405923022,1.4,0.670596,0.004814330383628028,2.920092508361317,0.00925832766082313,1.7,0.370922,-0.005698869603586218,3.4131815687978633,-0.008505775527740624,1.9,0.46028,0.0030339337684373822,3.8078382102504125,0.00474052151318341,1.8,0.359828,0.0,4.393046209390351,0.0,2.3,0.388752
9.1,-0.0007081034549578434,0.4399344342454971,-0.0014162069099156868,0.4,0.671846,0.0024797623785779745,0.7689967733665043,0.003542517683682821,0.7,0.475858,-0.0002857477066556898,0.9999493536507057,-0.0004926684597511893,0.7,0.583804,-0.005168880443438835,1.4328154573523673,-0.008911862833515234,1.1,0.440647,-0.007979195353846546,1.8756585011014872,-0.011909246796785889,1.3,0.434422,0.002666929857968441,2.375810944594044,0.005674318846741364,1.4,0.670596,0.004766962892971432,2.910973691387193,0.009167236332637368,1.7,0.370922,-0.005663996481852701,3.4015021015428992,-0.008453726092317464,1.9,0.46028,0.0029765669336418547,3.7930904881428935,0.004650885833815398,1.8,0.359828,0.0,4.375248535967912,0.0,2.3,0.388752
9.200000000000001,-0.0007358192436400638,0.4399285173495866,-0.0014716384872801276,0.4,0.671846,0.002465956132373181,0.768306709520836,0.00352279447481883,0.7,0.475858,-0.0001366481983763011,0.9982719372615112,-0.00023560034202810536,0.7,0.583804,-0.005076033251875411,1.4299173249145172,-0.008751781468750709,1.1,0.440647,-0.008135003879191203,1.8711417009014748,-0.012141796834613736,1.3,0.434422,0.0025673912972072888,2.3690481520658735,0.005462534674909125,1.4,0.670596,0.004904826583288639,2.9018244046209287,0.009432358814016613,1.7,0.370922,-0.005605121423289929,3.3897852885276065,-0.008365852870581983,1.9,0.46028,0.0028266731839394275,3.77829645032291,0.004416676849905356,1.8,0.359828,0.0,4.35740705412192,0.0,2.3,0.388752
9.3,-0.0007068652950537372,0.43992923981961063,-0.0014137305901074744,0.4,0.671846,0.00248484904681817,0.7676094974993841,0.003549784352597386,0.7,0.475858,-0.00022347325400003684,0.9965710665763609,-0.000385298713793167,0.7,0.583804,-0.005009744631136843,1.4269830354007986,-0.008637490743339386,1.1,0.440647,-0.007937799912325978,1.866610506652095,-0.011847462555710415,1.3,0.434422,0.0024802912440782974,2.36227453824196,0.0052772154129325476,1.4,0.670596,0.004851310568523279,2.8926423347978827,0.009329443401006306,1.7,0.370922,-0.0055600440499551165,3.3780369826956136,-0.008298573208888233,1.9,0.46028,0.00276291101350704,3.763477118434009,0.00431704845860475,1.8,0.359828,0.0,4.339545002293407,0.0,2.3,0.388752
9.4,-0.0007131631646947719,0.4399267287813151,-0.0014263263293895437,0.4,0.671846,0.002471044236801253,0.7669133593862789,0.003530063195430362,0.7,0.475858,-7.494516560479298e-05,0.9948762335418616,-0.00012921580276688445,0.7,0.583804,-0.004917770847312885,1.4240593695282355,-0.008478915253987734,1.1,0.440647,-0.008096163988354811,1.8620591217969418,-0.012083826848290763,1.3,0.434422,0.0023811168756001262,2.35547010099389,0.005066206118298141,1.4,0.670596,0.0049885075688080385,2.883448428105361,0.009593283786169304,1.7,0.370922,-0.005490326369694312,3.3662760802849787,-0.008194516969693002,1.9,0.46028,0.0025894945243378465,3.748641439247594,0.004046085194277885,1.8,0.359828,0.0,4.321675676372855,0.0,2.3,0.388752
9.5,-0.0006766933883813444,0.43992912999002964,-0.0013533867767626887,0.4,0.671846,0.002489620728680858,0.766209485558926,0.0035566010409726545,0.7,0.475858,-0.00016308184175195802,0.9931596158977438,-0.00028117558922751383,0.7,0.583804,-0.004852038623594398,1.421103868421214,-0.008365583833783444,1.1,0.440647,-0.007892744698825827,1.8575018591164536,-0.011780215968396755,1.3,0.434422,0.002293635337313716,2.348667224892186,0.004880075185773864,1.4,0.670596,0.004928180440122061,2.8742384712078524,0.009477270077157809,1.7,0.370922,-0.0054352008438778255,3.354505579268392,-0.00811224006548929,1.9,0.46028,0.0025200052846266552,3.733810222535281,0.003937508257229149,1.8,0.359828,0.0,4.303821981487028,0.0,2.3,0.388752
9.600000000000001,-0.0006636439647682763,0.4399294527234186,-0.0013272879295365527,0.4,0.671846,0.002475770706093646,0.7655089966623466,0.003536815294419495,0.7,0.475858,-1.5416874353410233e-05,0.9914532097610483,-2.6580817850707303e-05,0.7,0.583804,-0.004761162584318561,1.4181653153909917,-0.008208901007445795,1.1,0.440647,-0.008053043654500179,1.8529332220961576,-0.012019468141045042,1.3,0.434422,0.00219522558263893,2.341847087905414,0.004670692729019,1.4,0.670596,0.0050642442337872655,2.8650356005731528,0.009738931218821663,1.7,0.370922,-0.005354993666373066,3.3427472823657705,-0.007992527860258307,1.9,0.46028,0.0023260196285508094,3.7189925783132467,0.0036344056696106398,1.8,0.359828,0.0,4.285997180890588,0.0,2.3,0.388752
9.700000000000001,-0.0006196949118493261,0.4399332588583866,-0.0012393898236986523,0.4,0.671846,0.0024939469453772014,0.7648005757497849,0.0035627813505388593,0.7,0.475858,-0.0001048176302535918,0.9897270589323007,-0.00018072005216136517,0.7,0.583804,-0.00469618984411736,1.4151996518408185,-0.008096879041581656,1.1,0.440647,-0.007843520616664658,1.8483675074184809,-0.011706747189051729,1.3,0.434422,0.0021077449281990505,2.335041172866071,0.004484563677019257,1.4,0.670596,0.0049965301439251425,2.8558335950525735,0.009608711815240659,1.7,0.370922,-0.005290190920694901,3.3310011994861144,-0.007895807344320747,1.9,0.46028,0.0022516129597894975,3.7042086922302135,0.0035181452496710897,1.8,0.359828,0.0,4.268223435308228,0.0,2.3,0.388752
9.8,-0.0005897163911686679,0.43993592765833245,-0.0011794327823373358,0.4,0.671846,0.0024800136003310215,0.7640977481762037,0.0035428765719014593,0.7,0.475858,4.17179860607577e-05,0.9880152081672651,7.192756217372018e-05,0.7,0.583804,-0.004606640820669198,1.41225719709736,-0.007942484173567584,1.1,0.440647,-0.008005249046724812,1.8437991953917203,-0.01194813290555942,1.3,0.434422,0.0020105086406385798,2.328231590072614,0.004277677958805489,1.4,0.670596,0.005131109294717591,2.846657522632936,0.009867517874456905,1.7,0.370922,-0.00520007585633224,3.3192917755288445,-0.007761307248257073,1.9,0.46028,0.002040396960810323,3.6894678117560225,0.00318812025126613,1.8,0.359828,0.0,4.250513889192022,0.0,2.3,0.388752
9.9,-0.0005384251538679123,0.4399409540524554,-0.0010768503077358245,0.4,0.671846,0.0024977183117309114,0.7633871440444615,0.0035681690167584453,0.7,0.475858,-4.890467431177531e-05,0.9862859648021577,-8.431840398581952e-05,0.7,0.583804,-0.004542637590635172,1.4092926520307383,-0.007832133776957195,1.1,0.440647,-0.007789804733383247,1.8392427491504564,-0.01162657422893022,1.3,0.434422,0.0019234251595471772,2.321448939483921,0.004092393956483356,1.4,0.670596,0.005055536609309017,2.837499121968553,0.009722185787132725,1.7,0.370922,-0.00512617151519269,3.3076159939865653,-0.007651002261481627,1.9,0.46028,0.0019619565782522477,3.6747891500764798,0.0030655571535191366,1.8,0.359828,0.0,4.23288962658457,0.0,2.3,0.388752
10.0,-0.000494169006965031,0.43994553186883245,-0.000988338013930062,0.4,0.671846,0.002483669909929577,0.7626841731490565,0.003548099871327967,0.7,0.475858,9.626028575358828e-05,0.9845749548859126,0.0001659660099199798,0.7,0.583804,-0.004454644021033382,1.406357414558172,-0.007680420725919625,1.1,0.440647,-0.007952547677380737,1.8346923205484194,-0.011869474145344384,1.3,0.434422,0.0018277711018514166,2.314676042131953,0.0038888746847902484,1.4,0.670596,0.005188379759449499,2.8283851709484904,0.009977653383556728,1.7,0.370922,-0.005026941330769802,3.2960006995706883,-0.007502897508611645,1.9,0.46028,0.0017370833701105515,3.660182133026572,0.0027141927657977367,1.8,0.359828,0.0,4.215363660584454,0.0,2.3,0.388752
10.100000000000001,-0.0004357415241725742,0.4399516491152678,-0.0008714830483451484,0.4,0.671846,0.002500842089889126,0.7619739061188571,0.003572631556984466,0.7,0.475858,4.455869950924506e-06,0.9828491730317455,7.682534398145702e-06,0.7,0.583804,-0.004391822180682378,1.4034100686071744,-0.007572107208073066,1.1,0.440647,-0.007731432659238252,1.8301646652021928,-0.011539451730206346,1.3,0.434422,0.0017414879858073746,2.3079442738485976,0.0037052935868242018,1.4,0.670596,0.005104594416232237,2.8193053109993307,0.009816527723523531,1.7,0.370922,-0.004944694217527823,3.2844400028172407,-0.007380140623175855,1.9,0.46028,0.001655503693203083,3.6456653396663286,0.0025867245206298174,1.8,0.359828,0.0,4.197956238808096,0.0,2.3,0.388752
10.200000000000001,-0.00037998775396814923,0.4399578225641752,-0.0007599755079362985,0.4,0.671846,0.0024707283857865717,0.7612658155006649,0.0035296119796951026,0.7,0.475858,9.850706978231604e-05,0.9811372553201558,0.00016983977548675182,0.7,0.583804,-0.004295903810812139,1.4004826983730974,-0.007406730708296791,1.1,0.440647,-0.007837631307301826,1.82564542725362,-0.01169795717507735,1.3,0.434422,0.0016474707722208735,2.3012338974772253,0.003505256962172071,1.4,0.670596,0.005234384173483011,2.8102868139443995,0.010066123410544251,1.7,0.370922,-0.0048504049454888105,3.272960915852477,-0.00723941036640121,1.9,0.46028,0.0014220604780688939,3.6312456206037567,0.0022219694969826467,1.8,0.359828,0.0,4.180677997540483,0.0,2.3,0.388752
10.3,-0.0003156532653340793,0.43996486918336736,-0.0006313065306681586,0.4,0.671846,0.0024753401645472785,0.7605630943333128,0.0035362002350675407,0.7,0.475858,0.00012725236876211758,0.9794309346091031,0.00021940063579675446,0.7,0.583804,-0.004220110591782009,1.3975670778465967,-0.007276052744451741,1.1,0.440647,-0.007826748788744498,1.8211562403782549,-0.011681714610066413,1.3,0.434422,0.0015587199694342907,2.294568859580509,0.0033164254668814697,1.4,0.670596,0.00526889858704338,2.801325695216217,0.01013249728277573,1.7,0.370922,-0.004751348864990006,3.261563830329218,-0.007091565470134336,1.9,0.46028,0.0012551188621837347,3.61694244036503,0.0019611232221620855,1.8,0.359828,0.0,4.163549554478911,0.0,2.3,0.388752
10.4,-0.0002494401081367236,0.4399722027930755,-0.0004988802162734472,0.4,0.671846,0.002476721448890856,0.7598627665130195,0.0035381734984155093,0.7,0.475858,0.0001527678103788168,0.9777319248200157,0.0002633927765152014,0.7,0.583804,-0.0041478699427282585,1.3946673001757537,-0.007151499901255619,1.1,0.440647,-0.0077971100528469684,1.8166962917890053,-0.01163747769081637,1.3,0.434422,0.00147106239659125,2.2879511852593737,0.0031299199927473406,1.4,0.670596,0.005285931660866327,2.79243287307121,0.010165253193973704,1.7,0.370922,-0.004648172696933865,3.250261217226741,-0.006937571189453528,1.9,0.46028,0.001092935639424584,3.6027663090549575,0.0017077119366009125,1.8,0.359828,0.0,4.146584154129784,0.0,2.3,0.388752
10.5,-0.00017930809988090128,0.4399800468591931,-0.00035861619976180256,0.4,0.671846,0.0024787413754080467,0.7591654396186582,0.003541059107725781,0.7,0.475858,0.00017238159695497657,0.9760416794170329,0.0002972096499223734,0.7,0.583804,-0.0040773791284185006,1.3917857468098318,-0.007029964014514657,1.1,0.440647,-0.007757005371753646,1.8122690315583823,-0.011577619957841262,1.3,0.434422,0.0013846138960656202,2.281386636424522,0.0029459870129055752,1.4,0.670596,0.005294431301343315,2.7836167219781767,0.010181598656429452,1.7,0.370922,-0.00454222617772133,3.2390633203020798,-0.006779442056300492,1.9,0.46028,0.0009327538248007927,3.588729607357147,0.0014574278512512386,1.8,0.359828,0.0,4.129796374421949,0.0,2.3,0.388752
10.600000000000001,-0.00010696350435523234,0.43998820379430803,-0.00021392700871046468,0.4,0.671846,0.002479602099053227,0.7584720819060486,0.003542288712933182,0.7,0.475858,0.00019677632836284854,0.9743625632876654,0.0003392695316600837,0.7,0.583804,-0.004007167015114253,1.3889262450458413,-0.006908908646748712,1.1,0.440647,-0.007723871976155743,1.807878271692552,-0.011528167128590661,1.3,0.434422,0.0012991556027035526,2.274880670493067,0.0027641608568160694,1.4,0.670596,0.005304990371751975,2.774885692528472,0.010201904561061488,1.7,0.370922,-0.004432797600740959,3.2279805351048743,-0.006616115822001432,1.9,0.46028,0.0007685888285309147,3.5748445161927136,0.0012009200445795543,1.8,0.359828,0.0,4.113200459042917,0.0,2.3,0.388752
10.700000000000001,-3.211192461070444e-05,0.439996696556157,-6.422384922140888e-05,0.4,0.671846,0.0024813409565405528,0.7577828543529014,0.0035447727950579325,0.7,0.475858,0.0002140124506234274,0.9726952144021955,0.00036898698383349554,0.7,0.583804,-0.003938835852470208,1.3860900608379545,-0.006791096297362428,1.1,0.440647,-0.007678744235384985,1.803528230810215,-0.01146081229161938,1.3,0.434422,0.0012151777019782798,2.268439641594124,0.0025854844722942123,1.4,0.670596,0.005306613135807881,2.7662468180208832,0.010205025261169003,1.7,0.370922,-0.004321660559856758,3.217021740688365,-0.0064502396415772505,1.9,0.46028,0.0006086552933365058,3.561122744030489,0.0009510238958382903,1.8,0.359828,0.0,4.096810099271322,0.0,2.3,0.388752
10.8,4.463109048905359e-05,0.4400054514120477,8.926218097810718e-05,0.4,0.671846,0.0024813418628847894,0.7570990193841994,0.0035447740898354135,0.7,0.475858,0.00023853343818079615,0.9710423782499078,0.0004112645485875796,0.7,0.583804,-0.00387044388110793,1.383281614558168,-0.0066731791053585,1.1,0.440647,-0.007646538326223436,1.7992225851027746,-0.01141274377048274,1.3,0.434422,0.0011322979932942754,2.262068649114901,0.0024091446665835646,1.4,0.670596,0.0053139860714685,2.7577083351229024,0.010219203983593269,1.7,0.370922,-0.004207283799588034,3.206197062169507,-0.006279528059086617,1.9,0.46028,0.00044352835668722115,3.5475757404581763,0.000693013057323783,1.8,0.359828,0.0,4.080638604913545,0.0,2.3,0.388752
10.9,0.000123435076976805,0.44001447997367377,0.00024687015395361,0.4,0.671846,0.0024808364426419064,0.7564202172852342,0.0035440520609170095,0.7,0.475858,0.0002518135127665006,0.9694039573697876,0.0004341612289077597,0.7,0.583804,-0.0038028449772215017,1.3805010930787989,-0.006556629271071555,1.1,0.440647,-0.007595901382858221,1.794965318338652,-0.011337166243071971,1.3,0.434422,0.0010509093174710493,2.255773852732101,0.0022359772712149985,1.4,0.670596,0.005309055670269889,2.7492767793899637,0.01020972244282671,1.7,0.370922,-0.0040918945373369904,3.1955145947017005,-0.006107305279607448,1.9,0.46028,0.0002857039471256906,3.5342145905706244,0.00044641241738389154,1.8,0.359828,0.0,4.064698821033802,0.0,2.3,0.388752
11.0,0.0002030863327675942,0.4400236451125197,0.0004061726655351884,0.4,0.671846,0.0024821028440176435,0.7557487658099064,0.003545861205739491,0.7,0.475858,0.0002788579488929981,0.9677839760508583,0.0004807895670568933,0.7,0.583804,-0.0037380468191865637,1.3777541286479773,-0.006444908308942352,1.1,0.440647,-0.007569209696224632,1.7907601870820058,-0.011297327904812884,1.3,0.434422,0.0009712879808404184,2.2495601177798825,0.0020665701720008903,1.4,0.670596,0.005316171491205021,2.740960357577132,0.010223406713855809,1.7,0.370922,-0.003975751699703725,3.1849842698132895,-0.005933957760751828,1.9,0.46028,0.00011965373335359519,3.521049862390709,0.0001869589583649925,1.8,0.359828,0.0,4.04900300905363,0.0,2.3,0.388752
11.100000000000001,0.00028473788603347334,0.44003306372429035,0.0005694757720669467,0.4,0.671846,0.00248060345355466,0.7550831868353078,0.0035437192193638004,0.7,0.475858,0.00028755100850186315,0.9661807942007258,0.0004957776008652813,0.7,0.583804,-0.0036725798323315006,1.3750395482063116,-0.006332034193675002,1.1,0.440647,-0.0075112610515995016,1.7866111783755472,-0.011210837390447016,1.3,0.434422,0.0008929123102397901,2.2434336003178323,0.0018998134260421065,1.4,0.670596,0.005302575339308679,2.7327644339181303,0.010197260267901305,1.7,0.370922,-0.003856195041799506,3.1746131410138627,-0.0057555149877604565,1.9,0.46028,-3.3072800247371804e-05,3.5080921452371947,-5.167625038651844e-05,1.8,0.359828,0.0,4.0335632749861325,0.0,2.3,0.388752
